
	Warning... 
	   Date Selected:                 20230101:2400
	   First Entry In Datebase:       20230910:2400
	   ...Resetting Date Selected To: 20230910:2400
charlevoix
daily summary

date,atmp_max,atmp_min,dwpt_max,dwpt_min,pcpn,srad,stmp_10cm_max,stmp_10cm_min,stmp_50cm_max,stmp_50cm_min
10/03/2023,28.5,15.5,18.6,13.7,0.00,16343.8,24.7,16.1,18.0,17.3
10/04/2023,25.1,16.6,17.6,13.5,0.00,8939.4,21.9,16.6,18.1,17.5
10/05/2023,20.8,12.5,16.2,10.7,0.25,8866.3,19.8,16.2,17.9,17.4
10/06/2023,15.3,9.0,11.7,3.9,1.02,10825.5,17.2,13.1,17.5,16.5
10/07/2023,10.6,7.3,7.4,2.5,3.81,6959.6,13.8,9.8,16.6,15.1
10/08/2023,9.9,6.0,4.2,-0.7,1.78,10998.9,12.9,8.3,15.1,13.8
10/09/2023,8.3,5.8,5.2,0.6,5.59,4607.6,10.2,8.3,13.8,12.8
10/10/2023,10.0,6.4,7.7,4.6,3.56,5010.1,11.3,8.6,12.9,12.3
10/11/2023,12.9,7.7,9.0,5.1,0.51,10194.0,14.2,9.6,12.8,12.3
10/12/2023,12.5,4.4,7.3,3.0,0.00,13995.6,14.8,8.0,12.8,12.3
10/13/2023,11.6,5.5,8.3,4.3,0.00,4044.7,11.9,8.9,12.7,12.1
10/14/2023,12.7,8.5,8.2,4.1,0.00,5846.4,12.2,9.6,12.3,12.0
10/15/2023,11.1,8.5,6.3,2.9,0.00,6373.8,11.9,9.4,12.3,11.9
10/16/2023,10.1,6.3,6.2,3.6,0.00,5695.7,11.8,8.5,12.1,11.5
10/17/2023,9.8,6.5,6.7,3.6,0.00,3836.3,11.5,9.0,11.7,11.4
10/18/2023,16.6,5.4,9.9,4.7,0.76,7305.4,13.6,8.0,11.7,11.3
10/19/2023,13.3,10.5,12.1,9.6,14.73,1824.0,12.9,10.9,12.1,11.7
10/20/2023,11.5,7.2,11.3,4.4,3.81,842.8,11.8,9.0,12.2,11.8
10/21/2023,7.4,5.9,5.0,1.8,0.00,3678.5,9.9,8.0,11.9,11.2
10/22/2023,8.1,1.2,3.2,0.0,0.00,7164.9,10.9,6.3,11.2,10.6
10/23/2023,7.8,-0.2,6.4,-0.7,5.59,2585.8,8.0,5.0,10.7,9.8
10/24/2023,18.9,7.8,15.7,6.2,35.81,3094.2,12.6,7.6,10.6,9.8
10/25/2023,15.6,10.9,15.1,10.8,27.43,917.1,13.6,12.2,11.9,10.5
10/26/2023,16.7,11.1,16.1,10.9,27.94,934.1,14.5,12.0,12.4,11.8
10/27/2023,18.5,8.8,17.3,6.6,12.45,1461.3,15.9,12.3,13.1,12.4
10/28/2023,,,,,,,,,,
10/29/2023,4.2,0.2,3.1,-0.4,6.60,1930.0,8.8,6.7,11.9,10.8
10/30/2023,2.5,-0.1,0.0,-7.6,1.27,3194.4,6.7,4.0,10.9,9.5
10/31/2023,4.0,-0.9,0.6,-8.1,2.29,6240.6,7.3,2.8,9.6,8.6
11/01/2023,4.0,-0.5,-2.4,-8.5,0.25,5796.3,6.0,2.2,8.7,7.8
11/02/2023,8.8,1.6,2.8,-3.3,0.00,8050.4,7.6,2.9,7.9,7.5
11/03/2023,10.3,4.9,6.5,0.9,0.00,3160.4,8.4,5.4,8.4,7.9
11/04/2023,8.0,-1.2,2.0,-2.8,0.00,10732.4,9.3,3.8,8.4,8.0
11/05/2023,7.0,-0.8,5.4,-2.1,0.25,1630.5,6.9,3.9,8.3,7.8
11/06/2023,13.4,5.1,10.2,2.8,19.81,675.5,9.2,6.4,8.5,7.9

Variable Ids:
  atmp_max:      Max Air Temperature [1.5m] (C)
  atmp_min:      Min Air Temperature [1.5m] (C)
  dwpt_max:      Max Dew Point Temperature [1.5m] (C)
  dwpt_min:      Min Dew Point Temperature [1.5m] (C)
  pcpn:          Precipitation (mm)
  srad:          Total Solar Flux (kJ/m^2)
  stmp_10cm_max: Max Soil Temperature [10cm] (C)
  stmp_10cm_min: Min Soil Temperature [10cm] (C)
  stmp_50cm_max: Max Soil Temperature [50cm] (C)
  stmp_50cm_min: Min Soil Temperature [50cm] (C)


=========================================================================
Data provided by the Michigan Automated Weather Network (MAWN) 
and Enviro-weather Program.

Please direct bug reports, comments, and suggestions to the following
email address: eweather@msu.edu
